id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
10196951,Home in Antwerpen · ★4.45 · 2 bedrooms · 1 bed · 1 shared bath,22962538,Griet,,Stuivenberg,51.22073,4.43665,Private room,40,2,22,2023-04-04,0.27,2,357,4,
10220506,Rental unit in Antwerpen · ★4.90 · 2 bedrooms · 2 beds · 1 bath,27425148,Delphine,,Eilandje,51.23165,4.40488,Entire home/apt,120,2,20,2018-03-18,0.22,1,0,0,
10286773,Rental unit in Antwerpen · ★4.81 · 1 bedroom · 1 bed · 1 bath,8757194,Vito,,Historisch Centrum,51.22401,4.40533,Entire home/apt,90,2,361,2023-06-25,4.00,1,50,66,
10582792,Home in Antwerpen · 4 bedrooms · 5 beds · 1.5 shared baths,33481052,Anne,,Borgerhout Intra Muros Zuid,51.21533,4.42782,Private room,220,10,1,2019-01-03,0.02,5,0,0,
10604260,Home in Antwerpen · ★4.90 · 1 bedroom · 4 beds · 1 private bath,10026319,Marc,,Historisch Centrum,51.22126388549805,4.404333114624023,Private room,86,1,284,2023-06-26,3.14,2,254,33,
10693965,Townhouse in Antwerpen · ★4.93 · 1 bedroom · 2 beds · 1 private bath,10026319,Marc,,Universiteitsbuurt,51.22043,4.40532,Private room,80,1,248,2023-06-04,2.78,2,257,30,
10743570,Rental unit in Antwerp · ★4.66 · 2 bedrooms · 4 beds · 1 bath,50969699,Petra,,Historisch Centrum,51.22142,4.40226,Entire home/apt,234,2,254,2023-06-10,3.25,2,288,50,
10865022,Loft in Antwerpen · ★4.82 · 1 bedroom · 1 bed · 1.5 baths,14336753,Bert,,Brederode,51.2025,4.39206,Entire home/apt,125,30,147,2023-01-05,1.63,5,328,7,
11004345,Rental unit in Antwerpen · ★4.85 · 1 bedroom · 2 beds · 1 bath,43247005,Rebecca,,Historisch Centrum,51.21987,4.40191,Entire home/apt,99,1,54,2023-06-11,1.14,12,339,8,
11007796,Rental unit in Antwerpen · ★4.78 · 1 bedroom · 2 beds · 1 bath,43247005,Rebecca,,Historisch Centrum,51.21997,4.40154,Entire home/apt,88,1,51,2023-05-27,0.61,12,340,3,
11036503,Rental unit in Antwerpen · ★4.34 · 2 bedrooms · 2 beds · 1 bath,57272728,Lahkim,,Centraal Station,51.219,4.41902,Entire home/apt,106,2,39,2023-04-11,0.43,4,340,5,
11054114,Rental unit in Antwerpen · ★4.11 · 2 bedrooms · 2 beds · 1 bath,57272728,Lahkim,,Amandus - Atheneum,51.21959,4.41798,Entire home/apt,106,2,21,2022-07-03,0.23,4,305,1,
11054989,Rental unit in Antwerpen · ★4.18 · 2 bedrooms · 2 beds · 1 bath,57272728,Lahkim,,Centraal Station,51.2178,4.41894,Entire home/apt,106,2,38,2023-06-11,0.42,4,331,8,
11055119,Rental unit in Antwerpen · ★4.33 · 1 bedroom · 1 bed · 1 bath,57272728,Lahkim,,Centraal Station,51.21921,4.4192,Entire home/apt,106,2,57,2023-03-19,0.64,4,346,5,
11111703,Rental unit in Antwerpen · ★4.93 · 1 bedroom · 1 bed · 1.5 baths,57724118,Marc,,Borgerhout Intra Muros Zuid,51.2129,4.43048,Entire home/apt,85,5,28,2023-04-29,0.33,1,283,6,
11205171,Rental unit in Antwerpen · ★4.70 · 1 bedroom · 1 bed · 1 bath,13255065,Nathalie & Gerhard,,Universiteitsbuurt,51.22287,4.40876,Entire home/apt,65,7,144,2021-08-22,1.61,1,161,0,
11209398,Rental unit in Antwerpen · ★4.75 · 1 bedroom · 2 beds · 1 bath,43247005,Rebecca,,Historisch Centrum,51.22025,4.40167,Entire home/apt,85,1,20,2023-05-21,0.42,12,348,10,
11288058,Condo in Antwerpen · 1 bedroom · 1 bed · 1.5 baths,57800268,DMaria,,Brederode,51.20634,4.39578,Entire home/apt,200,1,2,2023-04-11,0.55,1,193,2,
11299305,Condo in Antwerpen · ★5.0 · 1 bedroom · 2 beds · 1.5 baths,53149716,Michelle,,Stadspark,51.21045,4.41301,Entire home/apt,94,2,4,2022-10-16,0.37,1,0,4,
11361302,Rental unit in Antwerpen · 2 bedrooms · 2 beds · 1 bath,59517213,Gulpari,,Hoboken - Noord,51.17957,4.35678,Entire home/apt,600,1,0,,,1,0,0,
11386961,Rental unit in Antwerpen · ★4.86 · 2 bedrooms · 3 beds · 2.5 baths,29142151,Suzy,,Zuid,51.20866,4.38678,Entire home/apt,80,21,7,2022-03-07,0.08,3,178,0,
11649861,Rental unit in Antwerpen · ★4.52 · 1 bedroom · 1 bed · 1 bath,48249191,Lieven,,Theaterbuurt-Meir,51.21538,4.41326,Entire home/apt,100,1,61,2019-08-11,0.70,1,0,0,
11687167,Home in Antwerpen · ★4.60 · 1 bedroom · 1 bed · 2 shared baths,34035873,Warre,,Oud - Merksem,51.23853,4.44384,Private room,26,14,41,2022-09-30,0.47,1,75,1,
11702316,Home in Antwerpen · ★4.87 · 2 bedrooms · 3 beds · 1.5 baths,7639316,David,,Zuid,51.2111,4.40071,Private room,90,1,60,2023-05-29,1.17,1,38,7,
11878238,Condo in Antwerpen · ★4.74 · 1 bedroom · 1 bed · 1.5 baths,11154046,Rosemarie,,Deurne Zuid West,51.20777,4.45933,Entire home/apt,73,3,53,2023-05-30,0.64,1,0,9,
11898838,Rental unit in Antwerpen · ★4.92 · 1 bedroom · 1 bed · 1.5 baths,34913046,Laila,,Theaterbuurt-Meir,51.21915,4.40721,Entire home/apt,145,2,288,2023-06-17,3.28,1,248,46,
12065907,Townhouse in Antwerp · ★5.0 · 2 bedrooms · 2 beds · 2 baths,64643964,Klaas,,Stuivenberg,51.21944,4.43024,Entire home/apt,72,5,3,2022-03-26,0.04,3,7,0,
12100076,Rental unit in Antwerpen · ★4.82 · 1 bedroom · 1 bed · 1 bath,43673173,Daan,,Centraal Station,51.21384,4.41647,Entire home/apt,121,2,11,2023-04-23,0.13,2,116,3,
12213544,Rental unit in Antwerpen · 1 bedroom · 2 beds · 1 bath,49713187,Dieter,,Oud - Berchem,51.1953755,4.4116414,Entire home/apt,69,2,2,2023-05-14,0.88,1,167,2,
12215914,Loft in Antwerp · ★4.85 · Studio · 2 beds · 1 bath,65705918,Leen,,Borgerhout Intra Muros Noord,51.2145,4.43972,Entire home/apt,80,2,86,2023-06-11,0.98,1,74,13,
12238423,Rental unit in Antwerpen · ★4.75 · 2 bedrooms · 3 beds · 1 bath,65855928,Jo,,Stadspark,51.20719,4.41085,Entire home/apt,92,2,239,2023-06-04,2.78,4,158,53,
12312449,Condo in Antwerpen · 1 bedroom · 1 bed · 1 private bath,66407757,"Anneleen,",,Hoogte,51.17572,4.40938,Private room,60,1,0,,,1,365,0,
12312880,Home in Antwerpen · ★4.72 · 1 bedroom · 1 bed · 1.5 baths,60969448,Bjorn,,Haringrode,51.20459,4.42121,Private room,80,2,138,2023-05-28,2.14,1,115,24,
12340028,Loft in Antwerpen · ★4.67 · 2 bedrooms · 2 beds · 1 bath,6890762,Marieke,,Oud - Berchem,51.19943,4.42674,Entire home/apt,55,3,9,2021-08-23,0.31,1,50,0,
12425295,Rental unit in Antwerpen · ★4.51 · 2 bedrooms · 2 beds · 1 bath,67208812,Annabel,,Harmonie,51.20904,4.40551,Entire home/apt,83,211,35,2021-10-06,0.41,1,0,0,
12443915,Rental unit in Antwerpen · ★4.72 · 2 bedrooms · 3 beds · 1 bath,67322181,Eli,,Centraal Station,51.21641,4.41725,Entire home/apt,95,1,67,2022-08-28,0.78,8,312,4,
12452412,Rental unit in Antwerpen · ★4.69 · 2 bedrooms · 3 beds · 1 bath,67322181,Eli,,Centraal Station,51.21641,4.41725,Entire home/apt,144,1,200,2023-05-05,2.29,8,226,22,
12509158,Loft in Antwerpen · ★4.68 · 1 bedroom · 1 bed · 1 bath,2452987,Eveline,,Amandus - Atheneum,51.22234,4.4172,Entire home/apt,88,12,32,2022-01-20,0.48,1,0,0,
12576409,Rental unit in Antwerpen · ★4.75 · 1 bedroom · 2 beds · 1 bath,43247005,Rebecca,,Historisch Centrum,51.21917,4.40067,Entire home/apt,88,2,48,2023-05-14,0.61,12,299,7,
12637515,Rental unit in Antwerpen · ★4.51 · 2 bedrooms · 3 beds · 1 bath,67322181,Eli,,Centraal Station,51.21641,4.41725,Entire home/apt,144,1,176,2023-06-11,2.10,8,333,31,
12646547,Rental unit in Antwerpen · ★4.86 · 1 bedroom · 2 beds · 1 bath,43247005,Rebecca,,Historisch Centrum,51.22,4.3999,Entire home/apt,85,1,71,2023-05-31,0.88,12,331,13,
12659772,Home in Antwerpen · ★4.84 · 2 bedrooms · 2 beds · 1.5 baths,11811395,Pauline,,Zuid,51.20868,4.39783,Entire home/apt,115,2,49,2023-06-25,0.57,1,337,15,
12734670,Home in Antwerpen · ★4.83 · 1 bedroom · 1 bed · 1 private bath,54840474,Bianca,,Borgerhout Extra Muros,51.20527,4.45229,Private room,74,7,36,2023-03-31,0.43,2,284,2,
12734817,Condo in Antwerpen · 1 bedroom · 1 bed · 1 bath,54840474,Bianca,,Borgerhout Extra Muros,51.20578,4.45056,Entire home/apt,89,13,1,2023-03-31,0.33,2,210,1,
12746696,Loft in Antwerpen · ★4.95 · 2 bedrooms · 2 beds · 1 bath,3922134,Erwin,,Universiteitsbuurt,51.22561,4.41052,Entire home/apt,116,2,440,2023-06-25,5.06,1,277,72,
12749687,Loft in Antwerpen · ★4.93 · 1 bedroom · 1 bed · 1.5 baths,4699615,Johan,,Markgrave,51.20131,4.40221,Entire home/apt,105,2,96,2023-06-11,1.14,1,37,39,
12752072,Rental unit in Antwerpen · ★4.91 · 2 bedrooms · 2 beds · 1 bath,23445793,Margo,,Groenenhoek,51.19898,4.44045,Entire home/apt,90,1,36,2022-12-04,0.42,1,4,5,
12775598,Condo in Antwerpen · ★4.92 · 1 bedroom · 1 bed · 1.5 baths,19151354,Seher,,Deurne Noord,51.231,4.45288,Entire home/apt,95,1,26,2023-05-21,2.13,1,354,26,
12862721,Rental unit in Antwerpen · ★4.86 · 2 bedrooms · 5 beds · 1 bath,46432178,Jef,,Borgerhout Extra Muros,51.21027,4.44593,Entire home/apt,77,2,89,2019-05-23,1.03,1,0,0,
12864070,Rental unit in Antwerpen · ★4.85 · 1 bedroom · 1 bed · 1 bath,70325465,Dries,,Stadspark,51.20932,4.42215,Entire home/apt,75,3,142,2023-06-09,1.68,1,73,21,
12901967,Rental unit in Antwerpen · 1 bedroom · 1 bed · 1 bath,70678810,Winok,,Nieuw - Zuid,51.20752,4.38341,Private room,35,30,1,2016-09-01,0.01,1,45,0,
12959452,Rental unit in Antwerpen · ★4.74 · 2 bedrooms · 3 beds · 1 bath,43247005,Rebecca,,Historisch Centrum,51.21992,4.40074,Entire home/apt,105,1,200,2023-06-11,2.33,12,349,9,
13147334,Camper/RV in Antwerpen · 1 bedroom · Half-bath,32609540,Emilie,,Deurne Noord,51.22694,4.45803,Entire home/apt,124,2,0,,,1,365,0,
13189346,Rental unit in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1 bath,1935190,Linda,,Zuid,51.21093,4.39753,Entire home/apt,95,7,15,2023-05-27,0.19,2,144,7,
13249852,Rental unit in Antwerpen · ★4.75 · 3 bedrooms · 1 bed · 1 shared bath,69740310,Brecht,,Tentoonstellingswijk,51.19154,4.38876,Private room,800,5,31,2017-03-03,0.36,1,90,0,
13263169,Home in Antwerpen · ★4.90 · 1 bedroom · 1 bed · 1 bath,28086961,Kim,,Kiel,51.19,4.37648,Entire home/apt,64,50,29,2017-11-18,0.35,1,80,0,
13306153,Rental unit in Antwerpen · ★4.61 · 1 bedroom · 1 bed · 1 shared bath,4586965,Mariona,,Kiel,51.18269,4.39044,Private room,75,1,54,2023-05-29,0.63,2,356,9,
13350400,Condo in Antwerpen · ★4.88 · Studio · 3 beds · 1 bath,32949554,Stéphane En Anneke,,Stadspark,51.20963,4.40863,Entire home/apt,106,2,136,2023-05-29,1.59,1,347,18,
13372879,Rental unit in Antwerpen · ★4.86 · 1 bedroom · 1 bed · 1 bath,12108305,Stéphanie,,Tentoonstellingswijk,51.19281,4.39243,Entire home/apt,89,3,76,2023-06-25,0.90,2,38,15,
13426813,Rental unit in Antwerpen · ★4.54 · 1 bedroom · 1 bed · 1.5 baths,27585607,Christel,,Amandus - Atheneum,51.22361,4.42185,Entire home/apt,65,2,333,2023-06-12,3.89,2,313,49,
13427359,Loft in Antwerpen · ★4.69 · 3 bedrooms · 4 beds · 2 baths,6930093,"Ian, Jande En Marie",,Borgerhout Intra Muros Zuid,51.21467,4.43242,Entire home/apt,230,3,179,2023-05-29,2.12,3,155,22,
13490121,Condo in Antwerpen · 1 bedroom · 1 bed · 1 bath,20012564,Joakim,,Linkeroever,51.22083,4.36772,Entire home/apt,99,5,0,,,1,0,0,
13601093,Home in Antwerpen · ★4.67 · 1 bedroom · 1 bed · 1.5 shared baths,64643964,Klaas,,Stuivenberg,51.22042,4.43053,Private room,48,1,311,2022-10-31,3.64,3,50,10,
13640722,Rental unit in Antwerpen · ★4.96 · 2 bedrooms · 3 beds · 1.5 baths,3042153,Hannes,,Eilandje,51.23149,4.41288,Entire home/apt,155,1,379,2023-06-23,5.63,2,160,58,
13670107,Rental unit in Antwerpen · ★4.92 · 1 bedroom · 1 bed · 1 bath,77953413,Stefan En Eva,,Borgerhout Intra Muros Zuid,51.21058,4.43518,Entire home/apt,45,4,38,2022-07-31,0.46,2,0,2,
13722848,Serviced apartment in Antwerpen · ★4.88 · 1 bedroom · 2 beds · 1.5 baths,38724058,Anatoly,,Brederode,51.20646,4.40239,Entire home/apt,135,1,64,2023-05-29,0.83,3,102,22,
14060986,Home in Antwerpen · ★4.55 · 2 bedrooms · 2 beds · 1 bath,17124778,Ines,,Deurne Dorp - Gallifort,51.22003,4.45725,Entire home/apt,59,1,115,2023-06-23,1.37,1,275,50,
14147454,Condo in Antwerpen · ★4.93 · 1 bedroom · 1 bed · 1 bath,85451540,Marianne,,Amandus - Atheneum,51.223365783691406,4.4191107749938965,Entire home/apt,150,28,68,2019-07-29,0.82,2,127,0,
14327385,Rental unit in Antwerpen · ★4.78 · 2 bedrooms · 2 beds · 1.5 baths,87675727,Ekaterina,,Eilandje,51.23099,4.4095,Entire home/apt,207,1,27,2023-05-14,3.16,1,351,27,
14436448,Rental unit in Antwerpen · ★4.67 · 1 bedroom · 1 bed · 1 bath,88868109,Dries,,Zuid,51.20687,4.38928,Entire home/apt,60,2,39,2021-04-30,0.47,1,146,0,
14527835,Rental unit in Antwerpen · ★4.81 · 1 bedroom · 2 beds · 1 bath,2702001,Tom & Carla,,Sint-Andries,51.21557,4.39889,Entire home/apt,74,2,361,2023-06-27,4.48,1,287,50,
14798944,Rental unit in Antwerpen · ★4.86 · 1 bedroom · 1 bed · 1 bath,1839854,Stijn&Magali,,Amandus - Atheneum,51.21979522705078,4.423407077789307,Entire home/apt,69,2,317,2023-06-26,3.85,2,241,63,
14813245,Rental unit in Antwerpen · ★4.41 · 1 bedroom · 1 bed · 1 bath,6068286,Frédéric,,Zuid,51.20966,4.40144,Entire home/apt,80,2,22,2023-01-24,0.27,4,332,4,
14855524,Loft in Antwerpen · ★4.93 · 2 bedrooms · 2 beds · 1.5 baths,43247005,Rebecca,,Theaterbuurt-Meir,51.21805,4.41342,Entire home/apt,205,1,189,2023-06-15,2.29,12,355,2,
14890511,Condo in Antwerpen · ★4.89 · 2 bedrooms · 2 beds · 1.5 baths,14367631,Michiel,,Historisch Centrum,51.2224,4.4027,Entire home/apt,166,2,55,2023-06-18,8.55,6,311,55,
14897210,Townhouse in Antwerpen · ★4.77 · 3 bedrooms · 4 beds · 2.5 baths,5875939,Joris,,Stadspark,51.2071,4.41587,Entire home/apt,600,2,31,2023-06-05,0.39,1,360,6,
14905174,Rental unit in Antwerpen · ★4.90 · 1 bedroom · 1 bed · 1.5 shared baths,93598620,Julie,,Wilrijk Centrum,51.17158,4.39222,Private room,30,5,48,2023-06-26,0.58,1,84,13,
14975438,Townhouse in Antwerpen · ★4.77 · 1 bedroom · 2 beds · 1 bath,94340401,Hendrik,,Borgerhout Intra Muros Noord,51.21772,4.43333,Private room,85,1,36,2023-06-09,0.45,2,157,15,
15217689,Home in Antwerpen · ★4.91 · 1 bedroom · 2 beds · 1 shared bath,82848998,Saskia,,Groenenhoek,51.19505,4.44115,Private room,35,2,192,2023-06-12,5.37,2,138,84,
15270962,Home in Antwerpen · ★4.89 · 1 bedroom · 1 bed · 1 bath,97157198,Joan,,Oud - Merksem,51.23944,4.4438,Private room,50,2,36,2021-06-13,0.44,1,0,0,
15291805,Rental unit in Antwerpen · ★4.40 · 1 bedroom · 2 beds · 1 bath,97216733,Benjamin,,Centraal Station,51.21246,4.42175,Entire home/apt,45,1,5,2020-09-25,0.13,1,0,0,
15402549,Condo in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,43601150,Gregory,,Harmonie,51.20826,4.40792,Entire home/apt,120,3,11,2023-04-03,0.93,1,19,11,
15464986,Townhouse in Antwerpen · ★4.50 · 3 bedrooms · 6 beds · 1 private bath,40091080,Hilde,,Hoboken - Noord,51.1818,4.35238,Private room,210,2,4,2022-03-20,0.05,2,333,0,
15467146,Rental unit in Antwerpen · ★5.0 · 1 bedroom · 2 beds · 1 private bath,40091080,Hilde,,Hoboken - Noord,51.17912,4.35256,Private room,70,2,13,2022-10-12,0.17,2,336,1,
15519371,Rental unit in Antwerpen · ★4.25 · 1 bedroom · 2 beds · 1 bath,99750992,Tara,,Nieuwdreef,51.24598,4.43203,Entire home/apt,50,1,8,2023-06-25,0.74,2,206,8,
15650986,Rental unit in Antwerpen · ★4.88 · 1 bedroom · 2 beds · 1 bath,10342058,Sofie & Manu,,Zuid,51.20678,4.38816,Entire home/apt,65,2,16,2023-03-11,0.20,2,168,2,
15657753,Townhouse in Antwerpen · ★4.90 · 3 bedrooms · 4 beds · 1.5 baths,13033912,Steffie,,Stuivenberg,51.22175,4.43366,Entire home/apt,48,2,12,2017-08-28,0.15,1,196,0,
15715672,Townhouse in Antwerpen · ★4.67 · 1 bedroom · 2 beds · 1 private bath,73367584,Veerle,,Hoboken - Centrum,51.17735,4.34941,Private room,69,2,15,2021-09-23,0.22,2,0,0,
15738162,Condo in Antwerpen · ★5.0 · 2 bedrooms · 4 beds · 2 baths,13238213,Maddy,,Borgerhout Intra Muros Zuid,51.21548,4.42678,Entire home/apt,80,2,21,2022-12-30,1.13,2,18,7,
15784571,Home in Antwerpen · ★4.60 · 1 bedroom · 1 bed · 1 bath,12541148,Sofie,,Borgerhout Intra Muros Noord,51.21656,4.44131,Entire home/apt,70,4,6,2023-04-27,0.08,1,209,1,
15853340,Townhouse in Antwerpen · ★4.69 · 1 bedroom · 1 bed · 1.5 shared baths,47960379,Marleen,,Haringrode,51.20027,4.42137,Private room,51,1,87,2023-06-24,1.10,1,347,16,
15878210,Condo in Antwerpen · ★4.55 · 1 bedroom · 1 bed · 1 bath,10985363,Niels,,Universiteitsbuurt,51.22274,4.40886,Entire home/apt,60,2,12,2019-11-03,0.15,1,0,0,
15929001,Rental unit in Antwerpen · ★4.29 · 2 bedrooms · 2 beds · 1 bath,103363284,Anouck,,Amandus - Atheneum,51.22958,4.41553,Entire home/apt,60,82,7,2022-01-31,0.09,9,337,0,
15949936,Rental unit in Antwerpen · ★4.89 · 2 bedrooms · 2 beds · 1.5 baths,24731798,Christel & Paul,,Stuivenberg,51.22011,4.42967,Entire home/apt,97,2,135,2023-05-22,1.74,2,88,27,
15952890,Loft in Antwerpen · ★4.88 · 1 bedroom · 4 beds · 1.5 baths,63528251,Slapen In Apen,,Historisch Centrum,51.21954,4.40028,Entire home/apt,134,2,125,2023-06-13,1.56,1,303,21,
16036168,Rental unit in Antwerpen · ★4.88 · 1 bedroom · 1 bed · 1.5 baths,104344031,Kristof,,Historisch Centrum,51.22437,4.40449,Entire home/apt,70,10,60,2023-03-18,0.75,1,213,8,
16040670,Rental unit in Antwerpen · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,104393507,Kristien,,Deurne Zuid Oost,51.20076,4.4604,Private room,55,7,14,2019-05-16,0.20,1,0,0,
16107337,Home in Antwerpen · ★4.80 · Studio · 1 bed · 1 bath,19889207,Alex,,Historisch Centrum,51.22336,4.40191,Entire home/apt,71,2,499,2023-06-13,6.22,4,121,81,
16225766,Townhouse in Antwerpen · ★4.63 · 3 bedrooms · 4 beds · 2.5 baths,23844879,Jasmien,,Zurenborg,51.20906,4.43201,Entire home/apt,250,90,16,2017-07-31,0.20,2,332,0,
16238598,Rental unit in Antwerpen · ★4.80 · 1 bedroom · 1 bed · 1 bath,106146420,Patrick,,Historisch Centrum,51.22164,4.40213,Entire home/apt,80,2,310,2023-06-18,4.01,3,143,72,
16271484,Rental unit in Antwerp · ★4.60 · 1 bedroom · 1 bed · 1 bath,61929903,Hao,,Universiteitsbuurt,51.22629,4.40509,Entire home/apt,65,1,326,2023-06-16,4.88,1,122,50,
16291478,Tiny home in Antwerpen · ★4.99 · 1 bedroom · 2 beds · 1 bath,106578417,Greet,,Universiteitsbuurt,51.22473,4.40842,Entire home/apt,150,2,139,2023-06-12,1.75,1,326,42,
16317142,Rental unit in Antwerp · 1 bedroom · 1 bed · 1.5 baths,40169128,Charlotte,,Brederode,51.20059,4.39543,Entire home/apt,55,2,2,2019-07-11,0.04,1,0,0,
16424246,Rental unit in Antwerpen · ★5.0 · 2 bedrooms · 2 beds · 2 baths,103363284,Anouck,,Eilandje,51.23031,4.41825,Entire home/apt,60,65,4,2020-09-13,0.06,9,182,0,
16511289,Rental unit in Antwerpen · ★4.67 · 2 bedrooms · 2 beds · 1.5 baths,6418619,Henk,,Nieuw - Kwartier Oost,51.18005,4.43945,Entire home/apt,75,30,3,2018-05-20,0.04,1,0,0,
16546399,Home in Antwerpen · ★4.56 · 1 bedroom · 1 bed · 1 shared bath,20572492,JackieJ,,Borgerhout Intra Muros Zuid,51.21184,4.44241,Private room,27,2,25,2020-12-01,0.44,3,0,0,
16600225,Condo in Antwerp · ★4.55 · 1 bedroom · 2 beds · 1 bath,72841402,Pieter,,Amandus - Atheneum,51.219509,4.423173,Entire home/apt,45,2,171,2023-06-27,2.17,2,156,15,
16610326,Rental unit in Antwerpen · ★4.90 · 2 bedrooms · 3 beds · 1.5 baths,109618168,Chantal & Christian,,Borgerhout Intra Muros Noord,51.2171,4.432,Private room,91,2,52,2023-05-21,0.67,4,172,13,
16630701,Rental unit in Antwerpen · ★4.92 · 2 bedrooms · 3 beds · 1 bath,103947136,Charissa,,Universiteitsbuurt,51.22003,4.40823,Entire home/apt,180,1,83,2023-06-04,1.06,5,179,19,
16646044,Boutique hotel in Antwerpen · ★4.50 · 1 bedroom · 1 bed · 1 private bath,98500039,Isabelle,,Theaterbuurt-Meir,51.21539,4.40448,Private room,167,1,4,2021-09-12,0.05,1,77,0,
16723796,Rental unit in Antwerpen · ★4.76 · 1 bedroom · 1 bed · 1 bath,21590321,Ann,,Oud - Merksem,51.23923,4.43875,Entire home/apt,73,3,46,2023-06-22,0.59,1,148,6,
16733927,Home in Antwerpen · ★4.60 · 3 bedrooms · 5 beds · 3.5 baths,66092254,Bram,,Linkeroever,51.22059,4.38483,Entire home/apt,130,2,11,2023-01-02,0.14,1,12,1,
16792858,Townhouse in Antwerpen · ★4.75 · 4 bedrooms · 6 beds · 2.5 baths,11817841,Zola,,Universiteitsbuurt,51.22488,4.40814,Entire home/apt,225,1,357,2023-06-25,4.61,1,315,67,
16833815,Rental unit in Antwerpen · ★4.37 · 1 bedroom · 1 bed · 1 bath,110993942,Rev,,Amandus - Atheneum,51.21905,4.42299,Entire home/apt,94,2,27,2022-12-28,0.35,16,318,2,
16851403,Townhouse in Antwerpen · ★4.80 · 5 bedrooms · 7 beds · 1 bath,7611440,Riet,,Borgerhout Extra Muros,51.19847,4.45257,Entire home/apt,160,7,11,2022-08-11,0.15,1,191,1,
16891439,Rental unit in Antwerpen · ★4.66 · 1 bedroom · 1 bed · 1 bath,6533193,Evert,,Zuid,51.21199,4.39315,Entire home/apt,65,2,106,2022-05-29,1.43,1,36,0,
16978843,Townhouse in Antwerpen · ★4.88 · 1 bedroom · 1 bed · 1 private bath,113627827,Jeanine,,Zuid,51.21114,4.4004,Private room,80,1,112,2023-06-18,1.45,2,349,32,
17004023,Guest suite in Antwerpen · ★4.77 · 3 bedrooms · 6 beds · 2 baths,66188611,Vogelzang,,Sint-Andries,51.21736,4.39941,Entire home/apt,235,2,67,2023-06-01,0.87,1,277,11,
17010097,Rental unit in Antwerpen · ★4.70 · 2 bedrooms · 2 beds · 2.5 baths,14336753,Bert,,Brederode,51.20032,4.39132,Entire home/apt,151,3,20,2023-01-02,0.26,5,364,8,
17010887,Rental unit in Antwerpen · ★4.88 · 1 bedroom · 1 bed · 1 bath,14336753,Bert,,Brederode,51.20127,4.39004,Private room,450,4,34,2019-07-03,0.44,5,16,0,
17096268,Rental unit in Antwerpen · ★4.42 · 1 bedroom · 2 beds · 1.5 baths,38724058,Anatoly,,Brederode,51.20608,4.40247,Entire home/apt,135,1,19,2023-01-22,0.25,3,127,3,
17266710,Rental unit in Antwerpen · ★4.91 · 2 bedrooms · 2 beds · 1.5 baths,24731798,Christel & Paul,,Stuivenberg,51.21925,4.42958,Entire home/apt,102,2,99,2023-05-29,1.29,2,88,14,
17460672,Rental unit in Antwerpen · ★4.70 · Studio · 1 bed · 1 bath,8060970,Stefan,,Centraal Station,51.21496,4.41558,Entire home/apt,55,8,12,2019-01-07,0.16,1,9,0,
